biotype,chromosome_name,ensembl_gene_id,ensembl_transcript_id,function_group,gene_row_index,gene_token_ids,genomic_loc,preferred_ensembl,start_position,symbol,transcript_length
protein_coding,3,ENSG00000134077,ENST00000452837,protein_coding,6037,6831,25800,ENSG00000134077,9362971,THUMPD3,3754
protein_coding,3,ENSG00000134107,ENST00000256495,Transcription Factor,6038,6833,25762,ENSG00000134107,4979437,BHLHE40,3152
protein_coding,3,ENSG00000134108,ENST00000256496,Housekeeping,6039,6834,25766,ENSG00000134108,5122249,ARL8B,2933
protein_coding,3,ENSG00000134109,ENST00000256497,protein_coding,6040,6835,25768,ENSG00000134109,5187646,EDEM1,6113
protein_coding,3,ENSG00000134115,ENST00000446702,rare_protein_coding,6041,6836,25734,ENSG00000134115,1092658,CNTN6,4065
protein_coding,3,ENSG00000134121,ENST00000256509,rare_protein_coding,6042,6837,25724,ENSG00000134121,196763,CHL1,7856
protein_coding,15,ENSG00000134138,ENST00000561208,Transcription Factor,6043,6838,13032,ENSG00000134138,36889204,MEIS2,5486
protein_coding,15,ENSG00000134146,ENST00000256538,protein_coding,6044,6839,13013,ENSG00000134146,35217345,DPH6,2098
protein_coding,15,ENSG00000134152,ENST00000256544,protein_coding,6045,6840,12989,ENSG00000134152,34140674,KATNBL1,2740
protein_coding,15,ENSG00000134153,ENST00000256545,Housekeeping,6046,6841,12987,ENSG00000134153,34084017,EMC7,1069
protein_coding,15,ENSG00000134160,ENST00000256552,rare_protein_coding,6047,6842,12946,ENSG00000134160,31001065,TRPM1,5787
protein_coding,1,ENSG00000134183,ENST00000679935,rare_protein_coding,6048,6843,1771,ENSG00000134183,109603091,GNAT2,1515
protein_coding,1,ENSG00000134186,ENST00000370025,Housekeeping,6049,6845,1746,ENSG00000134186,108692310,PRPF38B,4831
protein_coding,1,ENSG00000134198,ENST00000369516,protein_coding,6050,6847,1887,ENSG00000134198,115048011,TSPAN2,3216
protein_coding,1,ENSG00000134201,ENST00000256593,rare_protein_coding,6051,6849,1777,ENSG00000134201,109711780,GSTM5,1561
protein_coding,1,ENSG00000134202,ENST00000361066,protein_coding,6052,6850,1778,ENSG00000134202,109733932,GSTM3,4122
protein_coding,1,ENSG00000134215,ENST00000370056,protein_coding,6053,6852,1730,ENSG00000134215,107571161,VAV3,5025
protein_coding,1,ENSG00000134216,ENST00000369740,rare_protein_coding,6054,6853,1818,ENSG00000134216,111290851,CHIA,1696
protein_coding,1,ENSG00000134222,ENST00000369909,protein_coding,6055,6854,1762,ENSG00000134222,109279556,PSRC1,1720
protein_coding,1,ENSG00000134240,ENST00000369406,rare_protein_coding,6056,6855,1969,ENSG00000134240,119748002,HMGCS2,2433
protein_coding,1,ENSG00000134242,ENST00000359785,protein_coding,6057,6856,1860,ENSG00000134242,113813811,PTPN22,3607
protein_coding,1,ENSG00000134243,ENST00000256637,protein_coding,6058,6857,1764,ENSG00000134243,109309568,SORT1,6990
protein_coding,1,ENSG00000134245,ENST00000369684,rare_protein_coding,6059,6858,1837,ENSG00000134245,112466541,WNT2B,11130
protein_coding,1,ENSG00000134247,ENST00000393203,protein_coding,6060,6859,1923,ENSG00000134247,116909916,PTGFRN,6314
protein_coding,1,ENSG00000134248,ENST00000602318,Housekeeping,6061,6860,1799,ENSG00000134248,110401249,LAMTOR5,620
protein_coding,1,ENSG00000134250,ENST00000256646,Transcription Factor,6062,6862,1974,ENSG00000134250,119911553,NOTCH2,11425
protein_coding,1,ENSG00000134253,ENST00000256649,protein_coding,6063,6863,1929,ENSG00000134253,117111060,TRIM45,3536
protein_coding,1,ENSG00000134255,ENST00000357172,protein_coding,6064,6864,1813,ENSG00000134255,111139479,CEPT1,2203
protein_coding,1,ENSG00000134256,ENST00000682167,rare_protein_coding,6065,6865,1925,ENSG00000134256,117001750,CD101,3542
protein_coding,1,ENSG00000134258,ENST00000369458,rare_protein_coding,6066,6866,1930,ENSG00000134258,117143587,VTCN1,2605
protein_coding,1,ENSG00000134259,ENST00000369512,rare_protein_coding,6067,6867,1890,ENSG00000134259,115285904,NGF,1061
protein_coding,1,ENSG00000134262,ENST00000369569,protein_coding,6068,6868,1863,ENSG00000134262,113894194,AP4B1,3173
protein_coding,18,ENSG00000134265,ENST00000322897,Housekeeping,6069,6869,17627,ENSG00000134265,10525905,NAPG,3559
protein_coding,18,ENSG00000134278,ENST00000409402,protein_coding,6070,6870,17666,ENSG00000134278,12446512,SPIRE1,5638
protein_coding,12,ENSG00000134283,ENST00000358314,Transcription Factor,6071,6871,8683,ENSG00000134283,42238447,PPHLN1,1859
protein_coding,12,ENSG00000134291,ENST00000429772,protein_coding,6072,6874,8767,ENSG00000134291,47963569,TMEM106C,1539
protein_coding,12,ENSG00000134294,ENST00000256689,Housekeeping,6073,6875,8735,ENSG00000134294,46358188,SLC38A2,4795
protein_coding,2,ENSG00000134313,ENST00000256707,protein_coding,6074,6878,20214,ENSG00000134313,8721081,KIDINS220,7348
protein_coding,2,ENSG00000134317,ENST00000324907,Transcription Factor,6075,6879,20237,ENSG00000134317,9951693,GRHL1,3568
protein_coding,2,ENSG00000134318,ENST00000315872,Housekeeping,6076,6880,20262,ENSG00000134318,11179759,ROCK2,8345
protein_coding,2,ENSG00000134321,ENST00000382040,protein_coding,6077,6881,20191,ENSG00000134321,6865557,RSAD2,3407
protein_coding,2,ENSG00000134323,ENST00000281043,Transcription Factor,6078,6882,20309,ENSG00000134323,15940550,MYCN,2613
protein_coding,2,ENSG00000134324,ENST00000674199,Transcription Factor,6079,6883,20275,ENSG00000134324,11677595,LPIN1,5448
protein_coding,2,ENSG00000134326,ENST00000256722,protein_coding,6080,6884,20190,ENSG00000134326,6840570,CMPK2,3095
protein_coding,2,ENSG00000134330,ENST00000497473,protein_coding,6081,6885,20225,ENSG00000134330,9473658,IAH1,2176
protein_coding,11,ENSG00000134343,ENST00000256737,rare_protein_coding,6082,6888,6207,ENSG00000134343,26188842,ANO3,5937
protein_coding,5,ENSG00000134352,ENST00000381298,protein_coding,6083,6889,30929,ENSG00000134352,55935095,IL6ST,9027
protein_coding,5,ENSG00000134363,ENST00000256759,protein_coding,6084,6890,30884,ENSG00000134363,53480626,FST,2299
protein_coding,1,ENSG00000134369,ENST00000685211,protein_coding,6085,6892,3084,ENSG00000134369,201539127,NAV1,13891
protein_coding,1,ENSG00000134371,ENST00000367435,Transcription Factor,6086,6893,2988,ENSG00000134371,193121983,CDC73,5869
protein_coding,1,ENSG00000134375,ENST00000367287,Housekeeping,6087,6894,3093,ENSG00000134375,201955503,TIMM17A,1650
protein_coding,1,ENSG00000134376,ENST00000367400,rare_protein_coding,6088,6895,3019,ENSG00000134376,197268204,CRB1,4958
protein_coding,16,ENSG00000134398,ENST00000256797,rare_protein_coding,6089,6897,14639,ENSG00000134398,23690310,ERN2,3337
protein_coding,18,ENSG00000134440,ENST00000256854,protein_coding,6090,6900,18156,ENSG00000134440,57600656,NARS1,2762
protein_coding,18,ENSG00000134444,ENST00000644646,protein_coding,6091,6902,18228,ENSG00000134444,62187255,RELCH,8617
protein_coding,10,ENSG00000134452,ENST00000362091,Housekeeping,6092,6903,4001,ENSG00000134452,5890203,FBH1,3548
protein_coding,10,ENSG00000134453,ENST00000379888,Housekeeping,6093,6904,4005,ENSG00000134453,6089034,RBM17,3275
protein_coding,10,ENSG00000134460,ENST00000379959,protein_coding,6094,6905,4003,ENSG00000134460,6010689,IL2RA,3218
protein_coding,10,ENSG00000134461,ENST00000380094,protein_coding,6095,6906,4000,ENSG00000134461,5861616,ANKRD16,2734
protein_coding,10,ENSG00000134463,ENST00000379215,protein_coding,6096,6907,4075,ENSG00000134463,11742366,ECHDC3,1633
protein_coding,10,ENSG00000134470,ENST00000379977,protein_coding,6097,6908,4002,ENSG00000134470,5943639,IL15RA,1566
protein_coding,5,ENSG00000134480,ENST00000256897,Transcription Factor,6098,6909,31362,ENSG00000134480,87318416,CCNH,1280
protein_coding,18,ENSG00000134489,ENST00000256906,rare_protein_coding,6099,6910,17801,ENSG00000134489,24460637,HRH4,3664
protein_coding,18,ENSG00000134490,ENST00000383233,protein_coding,6100,6911,17779,ENSG00000134490,23197144,TMEM241,2994
protein_coding,18,ENSG00000134504,ENST00000580059,Transcription Factor,6101,6912,17826,ENSG00000134504,26454910,KCTD1,3448
protein_coding,18,ENSG00000134508,ENST00000256925,protein_coding,6102,6913,17778,ENSG00000134508,23134564,CABLES1,5283
protein_coding,5,ENSG00000134516,ENST00000520908,protein_coding,6103,6914,32333,ENSG00000134516,169637268,DOCK2,6069
protein_coding,12,ENSG00000134531,ENST00000256951,protein_coding,6104,6915,8348,ENSG00000134531,13196723,EMP1,5913
protein_coding,12,ENSG00000134532,ENST00000451604,Transcription Factor,6105,6916,8474,ENSG00000134532,23529504,SOX5,7076
protein_coding,12,ENSG00000134533,ENST00000256953,protein_coding,6106,6917,8379,ENSG00000134533,15107783,RERG,2264
protein_coding,12,ENSG00000134539,ENST00000336164,protein_coding,6107,6919,8275,ENSG00000134539,10226058,KLRD1,15563
protein_coding,12,ENSG00000134548,ENST00000256969,rare_protein_coding,6108,6921,8449,ENSG00000134548,21526296,SPX,2280
protein_coding,11,ENSG00000134569,ENST00000378623,protein_coding,6109,6923,6454,ENSG00000134569,46856717,LRP4,8155
protein_coding,11,ENSG00000134571,ENST00000545968,rare_protein_coding,6110,6924,6464,ENSG00000134571,47331406,MYBPC3,4217
protein_coding,11,ENSG00000134574,ENST00000256996,Transcription Factor,6111,6925,6461,ENSG00000134574,47214465,DDB2,1815
protein_coding,11,ENSG00000134575,ENST00000672073,protein_coding,6112,6926,6462,ENSG00000134575,47239302,ACP2,2111
protein_coding,X,ENSG00000134590,ENST00000257013,Housekeeping,6113,6928,46485,ENSG00000134590,135032355,RTL8C,1192
protein_coding,X,ENSG00000134594,ENST00000257017,protein_coding,6114,6929,46410,ENSG00000134594,130171962,RAB33A,945
protein_coding,X,ENSG00000134595,ENST00000370536,rare_Transcription Factor,6115,6930,46576,ENSG00000134595,140502985,SOX3,2085
protein_coding,X,ENSG00000134597,ENST00000305536,Housekeeping,6116,6931,46415,ENSG00000134597,130401987,RBMX2,1823
protein_coding,X,ENSG00000134602,ENST00000394334,protein_coding,6117,6932,46444,ENSG00000134602,132023302,STK26,3251
protein_coding,11,ENSG00000134627,ENST00000299001,rare_protein_coding,6118,6934,7418,ENSG00000134627,94543840,PIWIL4,3139
protein_coding,1,ENSG00000134644,ENST00000426105,protein_coding,6119,6936,631,ENSG00000134644,30931506,PUM1,5385
protein_coding,1,ENSG00000134668,ENST00000360482,protein_coding,6120,6937,649,ENSG00000134668,31790422,SPOCD1,3933
protein_coding,1,ENSG00000134684,ENST00000373477,protein_coding,6121,6938,677,ENSG00000134684,32775237,YARS1,2443
protein_coding,1,ENSG00000134686,ENST00000683057,protein_coding,6122,6939,692,ENSG00000134686,33323623,PHC2,3993
protein_coding,1,ENSG00000134690,ENST00000373055,protein_coding,6123,6940,763,ENSG00000134690,37692481,CDCA8,2371
protein_coding,1,ENSG00000134697,ENST00000373062,Housekeeping,6124,6941,759,ENSG00000134697,37566816,GNL2,2350
protein_coding,1,ENSG00000134698,ENST00000373210,protein_coding,6125,6942,727,ENSG00000134698,35808016,AGO4,7272
protein_coding,1,ENSG00000134709,ENST00000371208,protein_coding,6126,6943,1175,ENSG00000134709,59814786,HOOK1,5713
protein_coding,1,ENSG00000134716,ENST00000371204,protein_coding,6127,6944,1176,ENSG00000134716,59893308,CYP2J2,1879
protein_coding,1,ENSG00000134717,ENST00000313334,Housekeeping,6128,6945,1052,ENSG00000134717,52056199,BTF3L4,4533
protein_coding,1,ENSG00000134744,ENST00000257177,Transcription Factor,6129,6946,1060,ENSG00000134744,52408282,TUT4,5853
protein_coding,1,ENSG00000134748,ENST00000257181,Housekeeping,6130,6947,1060,ENSG00000134748,52404602,PRPF38A,5233
protein_coding,18,ENSG00000134755,ENST00000280904,protein_coding,6131,6948,17859,ENSG00000134755,31058840,DSC2,12331
protein_coding,18,ENSG00000134757,ENST00000257189,rare_protein_coding,6132,6949,17866,ENSG00000134757,31447741,DSG3,5579
protein_coding,18,ENSG00000134758,ENST00000261593,Transcription Factor,6133,6950,17884,ENSG00000134758,32091874,RNF138,3551
protein_coding,18,ENSG00000134759,ENST00000358232,Transcription Factor,6134,6951,17936,ENSG00000134759,36129444,ELP2,8432
protein_coding,18,ENSG00000134760,ENST00000257192,rare_protein_coding,6135,6952,17863,ENSG00000134760,31318160,DSG1,7191
protein_coding,18,ENSG00000134762,ENST00000360428,rare_protein_coding,6136,6953,17858,ENSG00000134762,30989365,DSC3,7583
protein_coding,18,ENSG00000134765,ENST00000257198,rare_protein_coding,6137,6954,17861,ENSG00000134765,31129236,DSC1,4225
protein_coding,18,ENSG00000134769,ENST00000444659,protein_coding,6138,6955,17906,ENSG00000134769,34493291,DTNA,6572
protein_coding,18,ENSG00000134775,ENST00000590592,protein_coding,6139,6956,17939,ENSG00000134775,36297713,FHOD3,5682
protein_coding,18,ENSG00000134779,ENST00000334295,protein_coding,6140,6957,17941,ENSG00000134779,36777647,TPGS2,3835
protein_coding,11,ENSG00000134780,ENST00000257215,protein_coding,6141,6958,6775,ENSG00000134780,61680391,DAGLA,5799
protein_coding,11,ENSG00000134809,ENST00000257245,Housekeeping,6142,6960,6638,ENSG00000134809,57528464,TIMM10,668
protein_coding,19,ENSG00000134815,ENST00000328771,Transcription Factor,6143,6962,19725,ENSG00000134815,47349315,DHX34,4338
protein_coding,11,ENSG00000134817,ENST00000606794,rare_protein_coding,6144,6963,6629,ENSG00000134817,57233577,APLNR,3660
protein_coding,11,ENSG00000134824,ENST00000278840,protein_coding,6145,6964,6778,ENSG00000134824,61792980,FADS2,3091
protein_coding,11,ENSG00000134825,ENST00000537328,Housekeeping,6146,6965,6777,ENSG00000134825,61768501,TMEM258,578
protein_coding,11,ENSG00000134827,ENST00000257264,rare_protein_coding,6147,6966,6716,ENSG00000134827,59852800,TCN1,1486
protein_coding,19,ENSG00000134830,ENST00000595464,protein_coding,6148,6967,19724,ENSG00000134830,47332175,C5AR2,6720
protein_coding,4,ENSG00000134851,ENST00000381334,Housekeeping,6149,6968,28796,ENSG00000134851,55395957,TMEM165,1931
protein_coding,4,ENSG00000134852,ENST00000513440,Transcription Factor,6150,6969,28798,ENSG00000134852,55427903,CLOCK,10470
protein_coding,4,ENSG00000134853,ENST00000257290,protein_coding,6151,6970,28777,ENSG00000134853,54229280,PDGFRA,6378
protein_coding,13,ENSG00000134864,ENST00000683975,rare_protein_coding,6152,6971,11149,ENSG00000134864,100530164,GGACT,2644
protein_coding,13,ENSG00000134871,ENST00000360467,protein_coding,6153,6972,11240,ENSG00000134871,110305812,COL4A2,6446
protein_coding,13,ENSG00000134873,ENST00000299339,protein_coding,6154,6973,11074,ENSG00000134873,95433604,CLDN10,2466
protein_coding,13,ENSG00000134874,ENST00000376829,Transcription Factor,6155,6974,11076,ENSG00000134874,95578202,DZIP1,7491
protein_coding,13,ENSG00000134882,ENST00000403766,protein_coding,6156,6975,11122,ENSG00000134882,99200774,UBAC2,2259
protein_coding,13,ENSG00000134884,ENST00000400198,Transcription Factor,6157,6976,11197,ENSG00000134884,106541673,ARGLU1,3363
protein_coding,13,ENSG00000134900,ENST00000376052,Housekeeping,6158,6979,11169,ENSG00000134900,102596958,TPP2,5484
protein_coding,13,ENSG00000134901,ENST00000376004,protein_coding,6159,6980,11173,ENSG00000134901,102784281,POGLUT2,2029
protein_coding,13,ENSG00000134905,ENST00000257347,protein_coding,6160,6981,11246,ENSG00000134905,110641412,CARS2,1838
protein_coding,11,ENSG00000134909,ENST00000682385,protein_coding,6161,6982,7936,ENSG00000134909,128965060,ARHGAP32,10280
protein_coding,11,ENSG00000134910,ENST00000392708,protein_coding,6162,6983,7886,ENSG00000134910,125591712,STT3A,4501
protein_coding,11,ENSG00000134917,ENST00000257359,rare_protein_coding,6163,6984,7960,ENSG00000134917,130404923,ADAMTS8,3628
protein_coding,11,ENSG00000134940,ENST00000533904,rare_protein_coding,6164,6985,7889,ENSG00000134940,125671522,ACRV1,1936
protein_coding,11,ENSG00000134954,ENST00000392668,Transcription Factor,6165,6986,7927,ENSG00000134954,128458761,ETS1,5139
protein_coding,11,ENSG00000134955,ENST00000403796,protein_coding,6166,6987,7875,ENSG00000134955,125063302,SLC37A2,3951
protein_coding,4,ENSG00000134962,ENST00000257408,rare_protein_coding,6167,6988,28612,ENSG00000134962,39406930,KLB,6002
protein_coding,5,ENSG00000134982,ENST00000257430,protein_coding,6168,6990,31605,ENSG00000134982,112707518,APC,10704
protein_coding,5,ENSG00000134986,ENST00000257435,protein_coding,6169,6991,31590,ENSG00000134986,111662621,NREP,1942
protein_coding,5,ENSG00000134987,ENST00000513710,protein_coding,6170,6992,31580,ENSG00000134987,111092321,WDR36,6416
protein_coding,9,ENSG00000134996,ENST00000346234,protein_coding,6171,6993,39587,ENSG00000134996,75088514,OSTF1,1348
protein_coding,9,ENSG00000135002,ENST00000376736,protein_coding,6172,6994,39595,ENSG00000135002,76385526,RFK,2596
protein_coding,9,ENSG00000135018,ENST00000376395,Housekeeping,6173,6995,39667,ENSG00000135018,83659968,UBQLN1,3868
protein_coding,9,ENSG00000135040,ENST00000361671,protein_coding,6174,6996,39692,ENSG00000135040,85941146,NAA35,5813
protein_coding,9,ENSG00000135045,ENST00000376854,protein_coding,6175,6997,39583,ENSG00000135045,74946583,C9orf40,2351
protein_coding,9,ENSG00000135046,ENST00000257497,protein_coding,6176,6998,39568,ENSG00000135046,73151865,ANXA1,1401
protein_coding,9,ENSG00000135047,ENST00000343150,protein_coding,6177,6999,39716,ENSG00000135047,87724051,CTSL,1654
protein_coding,9,ENSG00000135048,ENST00000377044,protein_coding,6178,7000,39548,ENSG00000135048,71683366,CEMIP2,6152
protein_coding,9,ENSG00000135049,ENST00000357081,protein_coding,6179,7001,39685,ENSG00000135049,85546539,AGTPBP1,4464
protein_coding,9,ENSG00000135052,ENST00000388712,protein_coding,6180,7002,39693,ENSG00000135052,86026146,GOLM1,3046
protein_coding,9,ENSG00000135063,ENST00000303068,protein_coding,6181,7003,39526,,69324567,FAM189A2,2559
protein_coding,9,ENSG00000135069,ENST00000376588,protein_coding,6182,7004,39620,ENSG00000135069,78297125,PSAT1,2206
protein_coding,9,ENSG00000135070,ENST00000375991,Housekeeping,6183,7005,39696,ENSG00000135070,86264546,ISCA1,1967
protein_coding,5,ENSG00000135074,ENST00000257527,protein_coding,6184,7006,32213,ENSG00000135074,157395534,ADAM19,6481
protein_coding,5,ENSG00000135077,ENST00000307851,protein_coding,6185,7007,32204,ENSG00000135077,157085422,HAVCR2,2237
protein_coding,5,ENSG00000135083,ENST00000257536,protein_coding,6186,7008,32255,ENSG00000135083,160249083,CCNJL,5709
protein_coding,12,ENSG00000135090,ENST00000392533,protein_coding,6187,7009,9871,ENSG00000135090,118149801,TAOK3,4346
protein_coding,12,ENSG00000135093,ENST00000257548,protein_coding,6188,7010,9709,ENSG00000135093,109023089,USP30,3749
protein_coding,12,ENSG00000135094,ENST00000257549,rare_protein_coding,6189,7011,9796,ENSG00000135094,113392445,SDS,1605
protein_coding,12,ENSG00000135097,ENST00000257552,protein_coding,6190,7012,9908,ENSG00000135097,120341330,MSI1,2959
protein_coding,12,ENSG00000135100,ENST00000257555,rare_Transcription Factor,6191,7013,9928,ENSG00000135100,120978543,HNF1A,3442
protein_coding,12,ENSG00000135108,ENST00000622495,Housekeeping,6192,7014,9862,ENSG00000135108,117141991,FBXO21,5976
protein_coding,12,ENSG00000135111,ENST00000349155,Transcription Factor,6193,7015,9815,ENSG00000135111,114670255,TBX3,4733
protein_coding,12,ENSG00000135114,ENST00000257570,protein_coding,6194,7016,9930,ENSG00000135114,121017763,OASL,3270
protein_coding,12,ENSG00000135116,ENST00000257572,rare_protein_coding,6195,7017,9855,ENSG00000135116,116856144,HRK,5789
protein_coding,12,ENSG00000135119,ENST00000257575,protein_coding,6196,7018,9850,ENSG00000135119,116738178,RNFT2,5727
